0,1,y_true
0.5592045,0.44079548,True
0.97931385,0.020686131,False
0.93261707,0.067382954,False
0.9727591,0.027240897,False
0.98145777,0.018542225,False
0.9611773,0.038822703,False
0.96225375,0.03774623,False
0.9446354,0.05536462,False
0.9887035,0.011296501,False
0.864867,0.13513301,False
0.03182119,0.9681788,True
0.97421,0.025789948,False
0.8837983,0.1162017,False
0.96342695,0.036573038,False
0.949345,0.050655007,False
0.99832225,0.0016777391,False
0.9794039,0.02059611,False
0.9800988,0.019901244,False
0.95879483,0.04120518,False
0.9751721,0.024827894,False
0.996582,0.0034180393,False
0.98591787,0.014082125,False
0.43639475,0.56360525,True
0.2816223,0.7183777,True
0.98326516,0.016734853,False
0.99654156,0.0034584273,False
0.97751164,0.022488343,False
0.7553346,0.24466541,True
0.47005725,0.52994275,False
0.9159384,0.084061645,False
0.9913055,0.008694502,False
0.8684521,0.13154794,False
0.15770668,0.8422933,True
0.9609677,0.039032288,False
0.9466806,0.053319387,False
0.9033846,0.09661538,False
0.8923254,0.10767461,False
0.9966728,0.0033271967,False
0.98190254,0.018097458,False
0.9784283,0.02157171,False
0.63010204,0.36989796,False
0.9249304,0.07506961,True
0.9795171,0.020482894,False
0.400172,0.599828,False
0.9939673,0.0060327305,False
0.9982952,0.0017047882,False
0.7123674,0.28763255,True
0.88763505,0.11236497,False
0.99412507,0.0058749416,False
0.99616855,0.0038314334,False
0.99096125,0.009038742,False
0.9985779,0.0014221247,False
0.98965454,0.010345455,False
0.9681757,0.031824283,False
0.43440938,0.5655906,False
0.8531269,0.14687315,False
0.9385728,0.06142719,False
0.9771306,0.022869399,False
0.9653338,0.03466617,False
0.6150778,0.3849222,False
0.9956018,0.0043982016,False
0.7605104,0.23948963,False
0.19345379,0.8065462,True
0.5738609,0.42613912,True
0.98070467,0.019295324,False
0.1659044,0.8340956,True
0.9433069,0.056693047,False
0.97835404,0.02164597,False
0.9593621,0.0406379,False
0.73634636,0.26365364,False
0.92427003,0.075729966,False
0.5275191,0.4724809,False
0.19316798,0.806832,True
0.45548683,0.54451317,False
0.9306509,0.069349125,False
0.8516245,0.14837554,True
0.99686074,0.0031392467,False
0.2787887,0.7212113,True
0.6034035,0.3965965,False
0.85005933,0.14994067,False
0.11634171,0.8836583,True
0.75325644,0.24674356,False
0.035143197,0.9648568,True
0.8794714,0.12052861,False
0.99808943,0.0019105969,False
0.98881614,0.011183867,False
0.9648312,0.03516884,False
0.99755526,0.0024447495,False
0.87721765,0.12278235,False
0.12399942,0.8760006,True
0.9198229,0.08017713,False
0.9254357,0.07456426,False
0.96916443,0.03083558,False
0.006990552,0.99300945,True
0.011717379,0.9882826,True
0.5187664,0.4812336,False
0.9540957,0.04590431,False
0.6248846,0.37511536,False
0.8588113,0.14118867,False
0.99153376,0.008466229,False
0.5619948,0.43800524,False
0.97601634,0.02398366,False
0.9678512,0.032148797,False
0.8791339,0.1208661,False
0.99841195,0.0015880407,False
0.5650965,0.43490347,True
0.92169446,0.078305565,False
0.9259658,0.0740342,False
0.6494893,0.3505107,False
0.46523148,0.5347685,True
0.8879539,0.112046145,False
0.68243456,0.31756547,False
0.8248668,0.1751332,False
0.49555779,0.5044422,True
0.9694059,0.030594092,False
0.9181648,0.08183523,False
0.9973086,0.002691375,False
0.96616036,0.033839647,False
0.9893847,0.010615292,False
0.9967436,0.0032563691,False
0.9927852,0.0072147693,False
0.9320624,0.06793763,False
0.8079669,0.1920331,False
0.9956223,0.0043777036,False
0.15615636,0.84384364,False
0.94794166,0.052058343,False
0.8684271,0.1315729,False
0.97232485,0.02767518,False
0.9818599,0.018140048,False
0.9957622,0.0042377966,False
0.9865279,0.013472096,False
0.9946558,0.0053442167,False
0.36320466,0.63679534,True
0.8983622,0.101637766,False
0.64509267,0.35490733,False
0.99249536,0.007504662,False
0.9866756,0.013324377,False
0.94884455,0.051155455,False
0.9840364,0.015963638,False
0.99259126,0.007408756,False
0.9361359,0.0638641,False
0.99040145,0.009598572,False
0.94036585,0.059634157,False
0.98473436,0.015265666,False
0.17483729,0.8251627,True
0.99362475,0.0063752616,False
0.97843975,0.021560231,False
0.7364167,0.26358333,False
0.99634856,0.0036514404,False
0.89055425,0.10944575,True
0.98000693,0.01999304,False
0.89295655,0.107043445,False
0.9946079,0.00539206,False
0.9870615,0.012938492,False
0.7077453,0.2922547,False
0.89730173,0.10269826,True
0.94549394,0.054506082,False
0.9982178,0.0017821607,False
0.9865737,0.013426278,False
0.8576325,0.14236745,True
0.96552575,0.034474246,False
0.95947593,0.040524077,False
0.9739176,0.026082408,False
0.9988102,0.0011898284,False
0.7333847,0.26661524,False
0.51400447,0.4859955,False
0.95593166,0.04406836,False
0.74037755,0.25962245,False
0.11298931,0.8870107,True
0.950966,0.049034,False
0.96197057,0.03802944,False
0.9947735,0.005226476,False
0.9672156,0.032784395,False
0.9035956,0.09640437,False
0.875484,0.124516025,False
0.60112715,0.39887282,False
0.8621271,0.13787287,False
0.98058987,0.019410107,False
0.99154896,0.008451035,False
0.6597484,0.34025162,False
0.8192894,0.18071063,False
0.6273665,0.37263352,False
0.15437514,0.84562486,True
0.9946791,0.0053208773,False
0.97474384,0.025256174,False
0.9913078,0.00869218,False
0.8136916,0.18630837,False
0.8624806,0.1375194,False
0.92050695,0.07949306,False
0.80680054,0.19319947,False
0.9913078,0.008692188,False
0.9965585,0.003441535,False
0.9757885,0.02421154,False
0.93954504,0.060454957,False
0.5790612,0.4209388,False
0.99515045,0.0048495596,False
0.91689736,0.083102666,False
0.9374123,0.06258767,False
0.9898146,0.010185404,False
0.9654108,0.034589168,False
0.99652654,0.0034734772,False
0.9698821,0.03011791,False
0.9683853,0.03161474,False
0.8290671,0.17093286,False
0.9862669,0.013733062,False
0.96616733,0.03383264,False
0.9219023,0.07809769,False
0.10207224,0.89792776,True
0.85127604,0.14872397,False
0.9050208,0.09497923,False
0.98093694,0.019063067,False
0.93205786,0.06794217,False
0.99706167,0.0029383486,False
0.97210914,0.027890865,False
0.9964542,0.0035457988,False
0.9544432,0.045556802,True
0.99341166,0.0065883514,False
0.029649734,0.97035027,True
0.81206554,0.18793446,False
0.9954132,0.004586824,False
0.9174331,0.08256691,False
0.94208384,0.05791616,False
0.9958848,0.0041152122,False
0.9943488,0.005651193,False
0.59844697,0.40155306,True
0.869544,0.13045599,True
0.9665004,0.033499572,False
0.9854777,0.014522286,False
0.8406613,0.1593387,False
0.73971295,0.26028702,False
0.7728875,0.22711249,False
0.9457006,0.05429939,False
0.99359626,0.0064037186,False
0.9930209,0.006979119,False
0.4626295,0.5373705,False
0.99257964,0.0074203857,False
0.9973179,0.0026820786,False
0.89835554,0.101644464,False
0.98991114,0.010088839,False
0.93709767,0.0629023,False
0.9927997,0.007200295,False
0.99747145,0.0025285569,False
0.99707866,0.0029213293,False
0.043951154,0.95604885,True
0.6309276,0.36907238,False
0.90638196,0.09361804,False
0.8976878,0.10231219,False
0.9457395,0.054260504,False
0.99447536,0.0055246623,False
0.9599208,0.040079195,False
0.9974131,0.0025869135,False
0.6576365,0.34236345,False
0.1397959,0.8602041,True
0.2790566,0.7209434,True
0.985308,0.014692033,False
0.97269726,0.027302759,False
0.043111265,0.95688874,True
0.7762068,0.22379321,True
0.9463869,0.053613152,False
0.99650985,0.0034901474,False
0.9236282,0.07637179,False
0.39269704,0.60730296,True
0.7076912,0.29230884,False
0.9690841,0.030915935,False
0.019700408,0.9802996,True
0.9912221,0.008777905,False
0.9911588,0.008841211,False
0.4983179,0.5016821,True
0.997262,0.002738012,False
0.98650277,0.013497235,False
0.69387513,0.30612487,True
0.9159045,0.08409546,False
0.9287262,0.07127381,False
0.9892445,0.010755473,False
0.07127833,0.92872167,False
0.9301966,0.069803424,False
0.9827875,0.017212527,False
0.9275614,0.0724386,False
0.47980648,0.5201935,True
0.99829286,0.0017071196,False
