,mean_abs_shap
P_SLQ__SLD013_Sleep_hours_weekends_2,7.83538283315619e-05
P_SLQ__SLD013_Sleep_hours_weekends_3,0.00014085920099856633
P_SLQ__SLD013_Sleep_hours_weekends_4,9.565147862534832e-05
P_SLQ__SLQ030_How_often_do_you_snore_1.0,0.0003760729695535866
P_SLQ__SLQ030_How_often_do_you_snore_2.0,0.00016169026287280412
P_SLQ__SLQ030_How_often_do_you_snore_3.0,0.00038817899294071764
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_1.0,8.785318487960895e-05
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_2.0,8.608304146552867e-05
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_3.0,0.00023211403673000438
P_SLQ__SLQ050_Ever_told_doctor_had_trouble_sleeping_2.0,0.00015784263545645582
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_1.0,0.00010883335781542358
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_2.0,0.00012415950150355067
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_3.0,0.00012910807314538906
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_4.0,7.305159499440062e-05
P_SMQ__SMQ020_Smoked_at_least_100_cigarettes_in_life_2.0,0.0001454553808217167
P_SMQFAM__SMD460_of_people_who_live_here_smoke_tobacco_1.0,0.00010667104032375984
P_SMQFAM__SMD460_of_people_who_live_here_smoke_tobacco_2.0,5.6123805986836846e-05
P_SMQRTU__SMQ681_Smoked_tobacco_last_5_days_2.0,0.0001123200114153018
P_SMQRTU__SMQ851_Used_smokeless_tobacco_last_5_days_2.0,1.8745162818390556e-05
P_SMQRTU__SMQ863_Used_nicotine_replacement_last_5_days_2.0,5.815195447763106e-06
P_SMQRTU__SMDANY_Used_any_tobacco_product_last_5_days_2.0,5.5127616610887494e-05
P_SMQSHS__SMQ856_Last_7_d_worked_at_job_not_at_home_2.0,0.0015067601121932731
P_SMQSHS__SMQ860_Last_7_d_spent_time_in_a_restaurant_2.0,8.704666126570733e-05
P_SMQSHS__SMQ866_Last_7_d_spent_time_in_a_bar_2.0,5.537085565231279e-05
P_SMQSHS__SMQ870_Last_7_d_rode_in_a_car_2.0,0.00011836708569350534
P_SMQSHS__SMQ872_Last_7_d_someone_smoked_in_car_2.0,9.447489736405508e-05
P_SMQSHS__SMQ874_Last_7_d_spent_time_in_another_home_2.0,0.00012346623376058362
P_SMQSHS__SMQ878_Last_7_d_in_other_indoor_area_2.0,0.00019444371043414013
P_SMQSHS__SMQ940_Last_7_d_someone_used_e_cigs_indoors_2.0,5.958391296851846e-05
P_WHQ__WHQ030_How_do_you_consider_your_weight_2.0,5.4920768916825484e-05
P_WHQ__WHQ030_How_do_you_consider_your_weight_3.0,0.0001424923694816555
P_WHQ__WHQ040_Like_to_weigh_more_less_or_same_2.0,0.00011853653972417213
P_WHQ__WHQ040_Like_to_weigh_more_less_or_same_3.0,0.00014837483134696016
P_WHQ__WHQ070_Tried_to_lose_weight_in_past_year_2.0,0.0001307451261386447
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_2.0,0.00012699621946812715
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_3.0,4.179068603302625e-05
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_4.0,4.206918626288383e-05
P_WHQ__WHQ225_Times_lost_10_lbs_or_more_to_lose_weight_5.0,0.00013187681577758558
