,mean_abs_shap
P_FSQ__FSD162_HH_WIC_benefit_receive_in_last_12_month_2.0,0.0
P_HEQ__HEQ010_Ever_told_you_have_Hepatitis_B_2.0,0.0006223502575072347
P_HEQ__HEQ030_Ever_told_you_have_Hepatitis_C_2.0,0.0
P_HIQ__HIQ011_Covered_by_health_insurance_2.0,0.0
P_HIQ__HIQ270_Do_plans_cover_prescriptions_2.0,0.0010723272253145891
P_HIQ__HIQ210_Time_when_no_insurance_in_past_year_2.0,0.0012966088268944764
P_HSQ__HSQ590_Blood_ever_tested_for_HIV_virus_2.0,0.001167467608049481
P_HUQ__HUQ010_General_health_condition_2.0,0.01282329210638489
P_HUQ__HUQ010_General_health_condition_3.0,0.003599074460625466
P_HUQ__HUQ010_General_health_condition_4.0,0.036622764404702315
P_HUQ__HUQ010_General_health_condition_5.0,0.014770357059342034
P_HUQ__HUQ030_Routine_place_to_go_for_healthcare_2.0,0.0061057909394341865
P_HUQ__HUQ030_Routine_place_to_go_for_healthcare_3.0,0.0
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_1.0,0.11320544268297733
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_2.0,0.002690657820071685
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_3.0,0.08400609126313381
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_4.0,0.007089872137872326
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_5.0,0.0017070789620360308
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_6.0,0.0006831792072345402
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_7.0,0.00482796720290354
P_HUQ__HUQ051_times_receive_healthcare_over_past_year_8.0,0.002425572034294857
P_HUQ__HUQ071_Overnight_hospital_patient_in_last_year_2.0,0.013929333576855902
P_HUQ__HUQ090_Seen_mental_health_professional_past_yr_2.0,0.001527354370471022
P_IMQ__IMQ011_Received_Hepatitis_A_vaccine_2.0,0.00260405698947354
P_IMQ__IMQ011_Received_Hepatitis_A_vaccine_3.0,0.009202904661456268
P_IMQ__IMQ020_Received_Hepatitis_B_3_dose_series_2.0,0.002429188159716839
P_IMQ__IMQ020_Received_Hepatitis_B_3_dose_series_3.0,0.0016815157384067402
P_INQ__INDFMMPC_Family_monthly_poverty_level_category_2.0,0.003537300617124873
P_INQ__INDFMMPC_Family_monthly_poverty_level_category_3.0,0.003118354439336226
P_KIQ_U__KIQ022_Ever_told_you_had_weak_failing_kidneys_2.0,0.00030833265044278007
P_KIQ_U__KIQ026_Ever_had_kidney_stones_2.0,0.005718485318797023
P_KIQ_U__KIQ005_How_often_have_urinary_leakage_2.0,0.0035223027288945083
P_KIQ_U__KIQ005_How_often_have_urinary_leakage_3.0,0.0
P_KIQ_U__KIQ005_How_often_have_urinary_leakage_4.0,0.0
P_KIQ_U__KIQ005_How_often_have_urinary_leakage_5.0,0.0
P_KIQ_U__KIQ042_Leak_urine_during_physical_activities_2.0,0.003187925336426772
P_KIQ_U__KIQ044_Urinated_before_reaching_the_toilet_2.0,0.0014728316359491184
P_KIQ_U__KIQ046_Leak_urine_during_nonphysical_activities_2.0,0.0038336903861490076
P_KIQ_U__KIQ480_How_many_times_urinate_in_night_1.0,0.007022185243984238
P_KIQ_U__KIQ480_How_many_times_urinate_in_night_2.0,0.004346278493084083
P_KIQ_U__KIQ480_How_many_times_urinate_in_night_3.0,0.0017031533593720144
P_KIQ_U__KIQ480_How_many_times_urinate_in_night_4.0,0.00041362706172104545
P_KIQ_U__KIQ480_How_many_times_urinate_in_night_5.0,0.0010241309765141248
P_MCQ__MCQ010_Ever_been_told_you_have_asthma_2.0,0.0
P_MCQ__MCQ053_Taking_treatment_for_anemia_past_3_mos_2.0,0.0009717678222880273
P_MCQ__MCQ080_Doctor_ever_said_you_were_overweight_2.0,0.025416751426894275
P_MCQ__MCQ092_Ever_receive_blood_transfusion_2.0,0.0016664356649087385
P_MCQ__MCQ520_Abdominal_pain_during_past_12_months_2.0,0.028371739940531132
P_MCQ__MCQ550_Has_DR_ever_said_you_have_gallstones_2.0,0.0
P_MCQ__MCQ560_Ever_had_gallbladder_surgery_2.0,0.0
P_MCQ__MCQ220_Ever_told_you_had_cancer_or_malignancy_2.0,0.0
P_OCQ__OCD150_Type_of_work_done_last_week_2.0,0.04878523974978012
P_OCQ__OCD150_Type_of_work_done_last_week_3.0,0.0010468434634859614
P_OCQ__OCD150_Type_of_work_done_last_week_4.0,0.005529587641291815
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_2.0,0.0
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_3.0,0.00458366703033864
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_4.0,0.003881922726694923
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_5.0,0.0
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_6.0,0.0
P_OHQ__OHQ030_When_did_you_last_visit_a_dentist_7.0,0.0
P_OHQ__OHQ033_Main_reason_for_last_dental_visit_2.0,0.007332042954933998
P_OHQ__OHQ033_Main_reason_for_last_dental_visit_3.0,0.0057483574889023135
P_OHQ__OHQ033_Main_reason_for_last_dental_visit_4.0,0.003857900572061212
P_OHQ__OHQ033_Main_reason_for_last_dental_visit_5.0,0.0
P_OHQ__OHQ770_Past_yr_need_dental_but_couldn_t_get_it_2.0,0.00448975022894849
P_OHQ__OHQ845_Rate_the_health_of_your_teeth_and_gums_2.0,0.000636297718669863
P_OHQ__OHQ845_Rate_the_health_of_your_teeth_and_gums_3.0,0.0011384757924525204
P_OHQ__OHQ845_Rate_the_health_of_your_teeth_and_gums_4.0,0.005179973351046468
P_OHQ__OHQ845_Rate_the_health_of_your_teeth_and_gums_5.0,0.0
P_PAQ__PAQ605_Vigorous_work_activity_2.0,0.0037983283442519344
P_PAQ__PAQ620_Moderate_work_activity_2.0,0.12960493209070403
P_PAQ__PAQ635_Walk_or_bicycle_2.0,0.0020804878522062086
P_PAQ__PAQ650_Vigorous_recreational_activities_2.0,0.011469002575086951
P_PAQ__PAQ665_Moderate_recreational_activities_2.0,0.0
P_PUQMEC__PUQ100_Products_used_in_home_to_control_insects_2.0,0.004428104513258447
P_PUQMEC__PUQ110_Products_used_to_kill_weeds_2.0,0.0
P_SLQ__SLQ300_Usual_sleep_time_on_weekdays_or_workdays_2,0.0028107505233049327
P_SLQ__SLQ300_Usual_sleep_time_on_weekdays_or_workdays_3,0.0013814976896217358
P_SLQ__SLQ300_Usual_sleep_time_on_weekdays_or_workdays_4,0.000882430448074526
P_SLQ__SLQ300_Usual_sleep_time_on_weekdays_or_workdays_5,0.0
P_SLQ__SLD012_Sleep_hours_weekdays_or_workdays_2,0.0
P_SLQ__SLD012_Sleep_hours_weekdays_or_workdays_3,0.005208153045266301
P_SLQ__SLD012_Sleep_hours_weekdays_or_workdays_4,0.0
P_SLQ__SLQ320_Usual_sleep_time_on_weekends_2,0.005935105999715637
P_SLQ__SLQ320_Usual_sleep_time_on_weekends_3,0.0
P_SLQ__SLQ320_Usual_sleep_time_on_weekends_4,0.003134708514145994
P_SLQ__SLQ320_Usual_sleep_time_on_weekends_5,0.0
P_SLQ__SLD013_Sleep_hours_weekends_2,0.002274772497905513
P_SLQ__SLD013_Sleep_hours_weekends_3,0.019071782567707356
P_SLQ__SLD013_Sleep_hours_weekends_4,0.015311374175360791
P_SLQ__SLQ030_How_often_do_you_snore_1.0,0.019140326907655325
P_SLQ__SLQ030_How_often_do_you_snore_2.0,0.005921232427135228
P_SLQ__SLQ030_How_often_do_you_snore_3.0,0.0022348788992171543
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_1.0,0.0013935914331204401
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_2.0,0.0
P_SLQ__SLQ040_How_often_do_you_snort_or_stop_breathing_3.0,0.0
P_SLQ__SLQ050_Ever_told_doctor_had_trouble_sleeping_2.0,0.0003935885638345131
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_1.0,0.0
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_2.0,0.004210458046202325
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_3.0,0.002639176831805841
P_SLQ__SLQ120_How_often_feel_overly_sleepy_during_day_4.0,0.0027582288193196618
P_SMQ__SMQ020_Smoked_at_least_100_cigarettes_in_life_2.0,0.0005831799344232394
P_SMQFAM__SMD460_of_people_who_live_here_smoke_tobacco_1.0,0.0
P_SMQFAM__SMD460_of_people_who_live_here_smoke_tobacco_2.0,0.010658952550868359
P_SMQRTU__SMQ681_Smoked_tobacco_last_5_days_2.0,0.0
P_SMQRTU__SMQ851_Used_smokeless_tobacco_last_5_days_2.0,0.0
